timestamp,cpu_user,cpu_system,cpu_idle,cpu_iowait,cpu_steal,mem_total_kb,mem_used_kb,mem_free_kb,mem_cached_kb,disk_read_bytes,disk_write_bytes,net_rx_bytes,net_tx_bytes
1767917515,99.70000000000027,0.30000000000001137,0,0,0,3219448,558220,242536,2417612,0,172032,0,0
1767917520,99.699999999998,0.30000000000001137,2.2737367544323206e-12,0,0,3219448,562312,238440,2417616,0,9011,144,123
1767917525,99.00000000000091,0.9999999999999432,0,0,0,3219448,561628,238440,2418300,0,4096,0,0
1767917530,98.09999999999945,1.8000000000000682,0,0,0.10000000000000675,3219420,562196,237824,2418320,0,16691,0,0
1767917535,7.907907907906277,0.8008008008006554,91.19119119119378,0.10010010010027752,0,3219724,554616,245672,2418356,0,27852,0,0
1767917540,0.20020020019998605,0.2002002002001283,99.59959959959775,0,0,3219824,554964,245420,2418360,0,0,203,413
1767917545,0.20020020020233495,0.3003003003003729,99.49949949949757,0,0,3219848,555180,245168,2418420,0,0,0,0
1767917550,0.19999999999981813,0.20000000000010232,99.60000000000036,0,0,3219848,555176,245168,2418424,0,819,0,0
1767917555,0.2006018054160429,0.6018054162485562,99.19759277833583,0,0,3219852,555176,244496,2419100,0,303104,0,0
1767917560,0.19999999999981813,0.20000000000010232,99.60000000000036,0,0,3219884,555204,244496,2419104,0,75264,0,0
1767917565,1.0010010010002948,0.20020020020020118,98.79879879879965,0,0,3219888,555152,244496,2419160,0,512,0,0
1767917570,0.10020040080147992,0.20040080160310228,99.69939879759556,0,0,3219888,555148,244496,2419164,0,0,0,0
1767917575,0.20040080160303292,0.2004008016031753,99.59919839679394,0,0,3219892,553364,246232,2419216,0,819,0,0
1767917580,0.19999999999989085,0.2000000000001751,99.60000000000022,0,0,3219896,553364,246232,2419220,0,0,0,0
1767917585,0.30060120240671806,0.6012024048094491,99.09819639278213,0,0,3219848,552644,246232,2419892,0,3276,0,0
1767917590,0.20020020020005894,0.10010010010002947,99.6996996996999,0,0,3219892,552684,246232,2419896,0,49254,145,127
1767917595,0.10020040080151646,0.20040080160331772,99.69939879759545,0,0,3219900,552640,246232,2419948,0,168448,0,0
1767917600,0.30060120240454935,0.2004008016031753,99.49899799599241,0,0,3219888,552620,246232,2419956,0,1945,567,1016
1767917605,0.20020020019998605,0.2002002002001283,99.59959959960003,0,0,3219900,552576,246232,2420012,0,0,0,0
1767917610,0.20020020020005894,0.20020020020020118,99.59959959959988,0,0,3219900,552572,246232,2420016,0,11468,180,153
1767917615,0.3006012024044398,0.5010020040079692,99.19839679358816,0,0,3219884,551892,246232,2420680,0,0,0,0
1767917620,0.19999999999981813,0.19999999999996018,99.60000000000036,0,0,3219864,552372,245728,2420684,0,140492,0,0
1767917625,0.20020020020005894,0.20020020020020118,99.59959959959988,0,0,3219872,552576,245476,2420740,0,11776,1693,10269
1767917630,0.30030030029997906,0.2002002002001283,99.49949949950003,0,0,3219904,552852,245224,2420748,0,0,0,0
1767917635,0.10030090270805804,0.10030090270820056,99.79939819458389,0,0,3219880,554036,243964,2420800,0,4096,0,0
1767917640,0.299999999999618,0.19999999999988746,99.49999999999837,0,0,3219896,554528,243480,2420808,0,819,184,149
1767917645,0.40040040040239394,0.5005005005007164,99.09909909909746,0,0,3219868,553512,243804,2421472,0,0,0,0
